"","iso3c","country","lending","region","GDP_Nom_WB_latest_usd","lender_type","lending_agency","sum_row","last_update","DOD2014","DOD2015","DOD2016","DOD2017","DOD2018","DebtServiceDue2019","DebtServiceDue2020","DebtServiceDue2021","DebtServiceDue2022","DebtServiceDue2023","DebtServiceDue2024"
"1556","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official multilateral","African Dev. Bank",0,"06/19/2020",889013,963277,1054010,1192278,1310643,30161,33467,37940,41608,41651,41690
"1557","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1558","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1559","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official multilateral","International Monetary Fund",0,"06/19/2020",252470,240092,232650,246461,240690,0,0,0,0,0,0
"1560","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1561","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official multilateral","World Bank-IDA",0,"06/19/2020",2406629,2509876,2575503,2979564,3095196,71446,85929,103525,124243,128651,141203
"1562","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official multilateral","Other multilateral",0,"06/19/2020",358730,417288,454069,718816,657497,68514,31894,33245,33359,33218,32065
"1563","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",3906842,4130533,4316232,5137119,5304026,170120,151290,174710,199210,203520,214958
"1564","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","Austria",0,"06/19/2020",9825,7740,6456,6167,4762,1158,1142,1125,1006,682,0
"1565","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","China",0,"06/19/2020",399381,762526,1098791,1545531,1945703,106920,137109,169067,165970,200246,195471
"1566","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","France",0,"06/19/2020",10285,22597,28661,81673,138287,13397,13581,13764,13497,13228,12960
"1567","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","Germany",0,"06/19/2020",0,0,0,0,0,177,177,177,177,177,177
"1568","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","Japan",0,"06/19/2020",62859,99568,123889,251887,302752,4139,7975,9445,9444,9444,9443
"1569","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","Kuwait",0,"06/19/2020",23275,23601,26464,31693,35744,17584,1438,1421,1403,1386,1368
"1570","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","Nigeria",0,"06/19/2020",9000,9000,9000,9000,9000,0,0,0,0,0,0
"1571","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","Saudi Arabia",0,"06/19/2020",8202,13846,21171,27152,31657,806,915,1006,1555,1539,1600
"1572","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","United Kingdom",0,"06/19/2020",0,0,0,0,82331,900,900,900,9372,9282,9192
"1573","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Official bilateral","Other bilateral",0,"06/19/2020",40416,46377,53570,61256,61799,2,2,2,2,2,2
"1574","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",563242,985254,1368001,2014358,2612034,145084,163240,196906,202426,235987,230214
"1575","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Non-official","Belgium",0,"06/19/2020",0,0,0,817,780,381,381,421,460,458,457
"1576","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Non-official","Germany",0,"06/19/2020",0,0,531,7614,8758,200,200,652,1092,1075,1059
"1577","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Non-official","United Kingdom",0,"06/19/2020",0,0,0,0,40754,10007,9670,9334,8998,8661,0
"1578","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Total Non-official","Total Non-official",1,"06/19/2020",0,0,531,8431,50292,10587,10251,10407,10549,10195,1516
"1579","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1580","UGA","Uganda","IDA","Sub-Saharan Africa ",27461440192.3549,"Total","Total",1,"06/19/2020",4470084,5115787,5684765,7159908,7966352,325791,324780,382023,412185,449701,446688
"1581","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1582","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",1585826,2028160,2162422,2557515,3093475,252425,259126,277955,295017,286758,273003
"1583","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1584","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official multilateral","International Monetary Fund",0,"06/19/2020",380733,364156,353277,374248,365486,0,0,0,0,0,0
"1585","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official multilateral","World Bank-IBRD",0,"06/19/2020",166224,177623,269755,299405,655395,42414,49700,46271,43715,75117,72021
"1586","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official multilateral","World Bank-IDA",0,"06/19/2020",328165,421027,509190,610161,1251994,58936,64196,56036,59633,70557,80465
"1587","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official multilateral","Other multilateral",0,"06/19/2020",451969,501652,509258,498094,505990,67869,65660,62445,58753,54218,51079
"1588","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",2912917,3492618,3803902,4339423,5872340,421643,438683,442707,457118,486650,476568
"1589","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","Belgium",0,"06/19/2020",4856,4355,4006,4317,3893,377,369,360,352,344,335
"1590","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","China",0,"06/19/2020",1094016,1273894,1766090,1810527,1821483,162516,163559,162950,170059,158071,145111
"1591","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","France",0,"06/19/2020",7408,9935,9350,10331,19908,2110,2077,2047,2017,1984,1952
"1592","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","Germany",0,"06/19/2020",174891,152970,142382,158186,144773,9420,7669,7814,7874,7820,7765
"1593","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","Japan",0,"06/19/2020",501235,605286,813579,1083623,1478111,125220,145227,152581,129133,91555,80894
"1594","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","Kuwait",0,"06/19/2020",56899,52481,53366,51338,47867,5695,5588,5481,5375,5268,5161
"1595","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","Saudi Arabia",0,"06/19/2020",35822,37769,54863,80756,94991,3325,4157,6273,6181,6463,6734
"1596","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","Spain",0,"06/19/2020",15016,12735,11621,12419,11087,844,841,839,836,834,831
"1597","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","United States",0,"06/19/2020",37905,35659,33412,31163,28913,2642,2614,2584,2555,2525,2495
"1598","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Official bilateral","Other bilateral",0,"06/19/2020",170097,140401,90355,129428,124088,5288,5211,5134,5057,4980,5403
"1599","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",2098146,2325485,2979022,3372088,3775114,317436,337313,346064,329438,279843,256682
"1600","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Non-official","France",0,"06/19/2020",55804,39030,27170,18830,6443,6032,71,70,68,66,64
"1601","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Non-official","Germany",0,"06/19/2020",109468,132485,151485,174662,123209,36927,35456,33984,32513,0,0
"1602","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Non-official","Korea, Republic Of",0,"06/19/2020",3775,2832,2062,1551,742,0,0,0,0,0,0
"1603","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Non-official","Spain",0,"06/19/2020",0,75195,88614,86420,68531,13531,13227,12923,12619,12315,12011
"1604","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Total Non-official","Total Non-official",1,"06/19/2020",169047,249542,269331,281464,198925,56490,48755,46977,45200,12381,12076
"1605","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1606","UZB","Uzbekistan","Blend","Europe & Central Asia",50499921557.5105,"Total","Total",1,"06/19/2020",5180110,6067645,7052255,7992975,9846378,795569,824750,835749,831756,778874,745326
"1607","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1608","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1609","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1610","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official multilateral","International Monetary Fund",0,"06/19/2020",27156,24939,22910,21892,17973,2522,1492,1204,573,573,573
"1611","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official multilateral","World Bank-IBRD",0,"06/19/2020",4442,3687,2932,2177,1415,702,548,255,0,0,0
"1612","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official multilateral","World Bank-IDA",0,"06/19/2020",28528,28270,28590,30513,30345,1133,1182,1315,1609,1781,1692
"1613","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official multilateral","Other multilateral",0,"06/19/2020",228655,233754,227081,219396,214238,29403,21108,20717,20377,19893,18933
"1614","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",288782,290650,281514,273978,263971,33760,24329,23491,22560,22247,21198
"1615","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official bilateral","China",0,"06/19/2020",25900,33200,31958,40622,38992,3162,3088,3008,2929,2849,2770
"1616","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official bilateral","France",0,"06/19/2020",1675,2412,2028,1381,436,447,8,0,0,0,0
"1617","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official bilateral","Kuwait",0,"06/19/2020",297,0,0,129,659,17,17,58,57,56,55
"1618","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official bilateral","United Arab Emirates",0,"06/19/2020",0,0,0,0,3000,45,45,244,242,239,236
"1619","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official bilateral","United Kingdom",0,"06/19/2020",0,0,0,0,4621,1320,1276,1232,1188,0,0
"1620","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official bilateral","United States",0,"06/19/2020",3349,3101,2845,2589,2311,452,440,429,417,405,394
"1621","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Official bilateral","Other bilateral",0,"06/19/2020",3755,3754,3747,3747,3747,0,0,0,0,0,0
"1622","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",34976,42467,40578,48469,53766,5442,4874,4971,4832,3549,3454
"1623","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Non-official","Canada",0,"06/19/2020",8486,6699,4913,3126,1340,509,0,0,0,0,0
"1624","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Total Non-official","Total Non-official",1,"06/19/2020",8486,6699,4913,3126,1340,509,0,0,0,0,0
"1625","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Bondholders","Bond market",0,"06/19/2020",0,0,0,10351,9125,1794,4416,1469,1387,1147,469
"1626","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,10351,9125,1794,4416,1469,1387,1147,469
"1627","VCT","St. Vincent and the Grenadines","Blend","Latin America & Caribbean ",811300000,"Total","Total",1,"06/19/2020",332244,339816,327005,335923,328202,41505,33619,29930,28779,26943,25121
"1628","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1629","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",38778,38560,41497,47023,47080,3163,3645,3608,3541,3544,3476
"1630","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1631","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Official multilateral","International Monetary Fund",0,"06/19/2020",23568,46099,44722,47377,43312,6023,4135,2349,2349,2349,2349
"1632","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1633","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Official multilateral","World Bank-IDA",0,"06/19/2020",8763,9107,12163,29107,54676,871,867,864,860,857,854
"1634","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",71109,93766,98382,123507,145068,10057,8648,6821,6750,6750,6678
"1635","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Official bilateral","China",0,"06/19/2020",37575,110943,128385,156558,143070,13025,12823,12620,12418,12216,12014
"1636","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Official bilateral","France",0,"06/19/2020",1626,1162,843,640,306,320,0,0,0,0,0
"1637","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Official bilateral","Japan",0,"06/19/2020",12193,12207,27971,54269,68673,216,216,216,863,1504,1497
"1638","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",51394,124312,157199,211468,212049,13561,13039,12837,13281,13721,13511
"1639","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Total Non-official","Total Non-official",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1640","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1641","VUT","Vanuatu","IDA","East Asia & Pacific",914301119.28749,"Total","Total",1,"06/19/2020",122503,218078,255581,334974,357117,23618,21687,19658,20031,20471,20190
"1642","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1643","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",116231,107663,99022,99354,91342,7397,7660,7443,7139,7059,6980
"1644","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1645","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Official multilateral","International Monetary Fund",0,"06/19/2020",32875,29836,27385,27359,24299,3207,1603,1603,1603,801,0
"1646","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1647","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Official multilateral","World Bank-IDA",0,"06/19/2020",95597,96099,92758,103363,104850,3201,3694,4175,4224,4304,4438
"1648","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Official multilateral","Other multilateral",0,"06/19/2020",9762,10198,11923,12301,11893,1239,1220,1203,1185,1167,1149
"1649","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",254465,243796,231089,242377,232383,15044,14177,14424,14150,13332,12567
"1650","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Official bilateral","China",0,"06/19/2020",170462,166483,158286,165419,160955,12733,15850,15624,15399,15173,14947
"1651","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Official bilateral","Japan",0,"06/19/2020",25257,27145,28082,35279,34142,1956,1948,1940,1932,1924,1916
"1652","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",195719,193628,186368,200698,195097,14689,17798,17564,17331,17097,16863
"1653","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Total Non-official","Total Non-official",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1654","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1655","WSM","Samoa","IDA","East Asia & Pacific",820491798.30076,"Total","Total",1,"06/19/2020",450184,437425,417457,443076,427480,29733,31975,31988,31481,30429,29430
"1656","XKX","Kosovo","IDA","Europe & Central Asia",7938990793.20113,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1657","XKX","Kosovo","IDA","Europe & Central Asia",7938990793.20113,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1658","XKX","Kosovo","IDA","Europe & Central Asia",7938990793.20113,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1659","XKX","Kosovo","IDA","Europe & Central Asia",7938990793.20113,"Official multilateral","International Monetary Fund",0,"06/19/2020",203730,215804,194558,271679,260434,37481,75008,59568,13679,0,0
